ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07510;2020-09-16T17:00:00+02:00;101730;-170.0;8;30;3.2;305.25;286.45;32;7540.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101190.0;;;-150.0;;;;;289.65;;;5.6;6.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;32.10000000000002;;;;;16.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-17T05:00:00+02:00;101670;-110.0;6;40;1.7;291.65;288.55;82;32180.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101100.0;;;-320.0;;;;;289.95;;;2.3;3.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.5;;;;;16.80000000000001;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-19T20:00:00+02:00;101200;130.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;300;1.4;292.95;290.55;86;60000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;6;1750.0;;;;100640.0;;;20.0;290.95;;299.95;;290.95;;;2.4;3.0;-10.0;1;0.0;;;0.0;3.9;3.9;3.9;6.1;;;;;1.0;;1620.0;5.0;;3840.0;6.0;;4680.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.80000000000001;17.80000000000001;;26.80000000000001;;17.80000000000001;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-20T11:00:00+02:00;101470;140.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;320;2.8;292.15;290.25;89;16440.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;250.0;;;;100910.0;;;270.0;;;;;289.85;;;3.6;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;3.9;;;;;7.0;;270.0;8.0;;420.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.0;;;;;16.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-21T17:00:00+02:00;101690;20.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;290;1.6;292.45;291.65;95;7120.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;2;450.0;;;;101130.0;;;260.0;;;;;291.65;;;2.4;3.5;-10.0;2;0.0;;;1.2;24.4;24.4;24.4;26.0;;;;;1.0;;390.0;3.0;;2400.0;8.0;;3300.0;;9;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;Pluie, sans congélation, continue, faible au moment de l’observation;19.30000000000001;;;;;18.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-09-23T14:00:00+02:00;100850;-90.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;220;5.5;297.85;287.95;54;28860.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;3;2250.0;;;;100300.0;;;-620.0;;;;;289.05;;;8.3;8.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.4;;;;;1.0;;2460.0;3.0;;4740.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.700000000000045;;;;;15.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-10-21T08:00:00+02:00;100210;240.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;180;4.5;292.45;285.25;63;58850.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;5;4020.0;;;;99650.0;;;-670.0;289.25;;293.55;;287.45;;;6.6;12.5;-10.0;1;0.0;;;0.0;0.0;1.0;4.6;7.8;;;;;5.0;;4020.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.30000000000001;16.100000000000023;;20.400000000000034;;14.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2020-10-22T23:00:00+02:00;101270;130.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;140;4.9;288.75;288.15;96;13840.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;8;2880.0;;;;100700.0;;;210.0;;;;;289.35;;;6.2;6.5;-10.0;2;0.0;;;3.0;15.2;16.8;17.6;18.0;;;;;8.0;;2880.0;;9;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;Pluie, sans congélation, continue, faible au moment de l’observation;15.600000000000023;;;;;16.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2020-10-24T11:00:00+02:00;102090;20.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;190;3.2;287.25;284.25;82;30570.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;90.0;7;1250.0;;;;101510.0;;;450.0;;;;;285.05;;;4.8;6.0;-10.0;1;0.0;;;0.0;0.0;0.0;0.6;1.6;;;;;7.0;;1230.0;7.0;;1560.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.100000000000023;;;;;11.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-05-22T11:00:00+02:00;101570;100.0;En hausse;240;3.6;284.55;283.25;92;43830.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1750.0;;;;100990.0;;;-90.0;;;;;280.75;;;4.9;8.6;-10.0;2;0.0;;;1.6;4.4;5.6;6.4;10.2;;;;;5.0;;1560.0;7.0;;1980.0;8.0;;2340.0;;9;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.400000000000034;;;;;7.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2021-05-22T23:00:00+02:00;101980;180.0;3;300;1.4;283.45;280.65;83;42090.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;800.0;;;;101390.0;;;320.0;;;;;280.55;;;1.9;4.9;-10.0;;0.0;;;-0.1;-0.1;-0.1;0.4;6.8;;;;;1.0;;930.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.300000000000011;;;;;7.400000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2021-04-13T11:00:00+02:00;102950;0.0;0;90;5.7;284.05;272.25;44;19900.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;102360.0;;;-110.0;;;;;269.35;;;8.0;8.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;0;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.900000000000034;;;;;-3.7999999999999545;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-04-13T20:00:00+02:00;102420;-130.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;50;6.7;287.55;273.35;38;36850.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;6120.0;;;;101840.0;;;-470.0;276.95;;289.15;;273.55;;;8.9;9.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;6120.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.400000000000034;3.8000000000000114;;16.0;;0.4000000000000341;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-06-01T05:00:00+02:00;100950;-110.0;7;110;4.7;292.65;287.65;73;41750.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;3900.0;;;;100390.0;;;-630.0;;;;;289.95;;;6.2;7.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;3900.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;7;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.5;;;;;16.80000000000001;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2021-08-20T05:00:00+02:00;101720;-80.0;6;50;2.0;290.55;285.85;74;49030.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1250.0;;;;101150.0;;;-220.0;;;;;288.25;;;3.2;3.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;1050.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.400000000000034;;;;;15.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-21T05:00:00+02:00;101610;10.0;3;320;2.3;290.35;289.25;93;23260.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101040.0;;;-110.0;;;;;288.55;;;3.5;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.200000000000045;;;;;15.400000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-17T08:00:00+02:00;102480;20.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;0;0.0;287.75;286.15;90;19250.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;6;1250.0;;;;101900.0;;;260.0;287.15;;294.45;;284.65;;;0.7;2.5;-10.0;0;0.0;;;0.0;0.2;0.2;0.2;0.4;;;;;6.0;;1350.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.600000000000023;14.0;;21.30000000000001;;11.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-25T08:00:00+02:00;101600;20.0;3;20;1.2;288.55;284.35;76;44390.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101030.0;;;-430.0;287.85;;297.95;;285.05;;;1.6;3.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.400000000000034;14.700000000000045;;24.80000000000001;;11.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-18T05:00:00+02:00;102370;-110.0;6;270;1.3;289.35;284.75;74;33640.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1250.0;;;;101800.0;;;-80.0;;;;;285.55;;;1.8;1.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;8.0;;1050.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.200000000000045;;;;;12.400000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-24T02:00:00+02:00;102130;-20.0;8;20;2.7;290.95;286.85;77;49750.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101560.0;;;-330.0;;;;;287.75;;;3.7;4.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.80000000000001;;;;;14.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-26T11:00:00+02:00;101620;50.0;2;30;2.3;295.65;287.25;59;36960.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101060.0;;;50.0;;;;;284.75;;;3.8;3.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;2;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.5;;;;;11.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-27T02:00:00+02:00;101620;10.0;3;30;2.7;291.95;285.25;65;38790.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101050.0;;;120.0;;;;;288.25;;;3.9;3.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.80000000000001;;;;;15.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-27T11:00:00+02:00;101730;80.0;1;60;3.1;294.55;286.95;62;46700.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101170.0;;;110.0;;;;;285.15;;;7.8;7.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;;;;;12.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-04-16T23:00:00+02:00;102470;170.0;1;30;3.7;281.65;270.05;44;47230.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101880.0;;;140.0;;;;;275.85;;;4.8;5.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.5;;;;;2.7000000000000455;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-07-02T05:00:00+02:00;101820;-50.0;En baisse;340;1.1;290.15;288.15;88;20550.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;6;800.0;;;;101250.0;;;-110.0;;;;;288.25;;;1.6;2.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;990.0;6.0;;1260.0;8.0;;1560.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.0;;;;;15.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-06-24T02:00:00+02:00;102170;50.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;350;1.2;289.05;286.75;86;2840.0;Brume;;;90.0;7;1250.0;;;;101600.0;;;350.0;;;;;288.65;;;1.8;3.4;-10.0;;0.0;;;0.0;0.2;0.8;2.4;2.6;;;;;7.0;;1290.0;7.0;;1860.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;Brume;15.900000000000034;;;;;15.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;6
07510;2021-07-01T14:00:00+02:00;101860;-50.0;6;20;2.2;297.05;287.75;56;49050.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;90.0;7;1250.0;;;;101300.0;;;-70.0;;;;;287.45;;;4.3;4.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1110.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.900000000000034;;;;;14.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-07-04T08:00:00+02:00;101600;80.0;En hausse;210;1.9;290.45;289.95;97;3650.0;Pluie, sans congélation, continue, modérée au moment de l’observation;;;100.0;8;150.0;;;;101030.0;;;-100.0;290.35;;295.35;;290.35;;;3.0;3.0;-10.0;2;0.0;;;2.2;2.6;4.8;4.8;4.8;;;;;3.0;;120.0;5.0;;270.0;7.0;;420.0;;9;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse;;Pluie, sans congélation, continue, modérée au moment de l’observation;17.30000000000001;17.200000000000045;;22.200000000000045;;17.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-10-14T14:00:00+02:00;102270;-180.0;8;100;2.7;290.45;279.95;50;32420.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101700.0;;;-330.0;;;;;275.55;;;6.1;6.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.30000000000001;;;;;2.400000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-10-19T08:00:00+02:00;102220;0.0;0;130;3.2;286.75;284.65;87;23190.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101640.0;;;30.0;286.75;;292.95;;284.85;;;4.7;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;0;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.600000000000023;13.600000000000023;;19.80000000000001;;11.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-10-10T20:00:00+02:00;102500;40.0;3;280;0.8;287.95;282.95;72;28870.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101920.0;;;150.0;281.45;;292.45;;278.65;;;1.1;3.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.800000000000011;8.300000000000011;;19.30000000000001;;5.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-05-11T11:00:00+02:00;101480;230.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;290;6.5;286.45;282.55;77;30350.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;5;800.0;;;;100900.0;;;460.0;;;;;282.95;;;9.8;9.8;-10.0;1;0.0;;;-0.1;0.6;1.6;11.9;11.9;;;;;4.0;;810.0;5.0;;1380.0;5.0;;2040.0;;8;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.300000000000011;;;;;9.800000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2021-05-13T11:00:00+02:00;101330;-90.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;220;3.3;285.75;284.65;93;10620.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;5;250.0;;;;100750.0;;;180.0;;;;;277.15;;;4.5;4.6;-10.0;2;0.0;;;1.6;2.8;2.8;3.0;5.8;;;;;4.0;;270.0;5.0;;540.0;5.0;;1320.0;;8;;44.830667,-0.691333;BORDEAUX-MERIGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;Pluie, sans congélation, continue, faible au moment de l’observation;12.600000000000023;;;;;4.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2021-07-21T02:00:00+02:00;101710;80.0;1;260;3.3;294.35;293.55;95;4410.0;Brume;;;100.0;8;80.0;;;;101150.0;;;340.0;;;;;293.25;;;4.2;5.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;90.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;Brume;21.200000000000045;;;;;20.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-07-25T20:00:00+02:00;101350;60.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;290;6.1;295.25;288.15;64;27200.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;800.0;;;;100790.0;;;60.0;291.35;;298.05;;292.05;;;8.3;8.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.8;;;;;1.0;;900.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.100000000000023;18.200000000000045;;24.900000000000034;;18.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-07-30T08:00:00+02:00;101490;40.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;220;1.9;291.45;288.55;83;25620.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;800.0;;;;100920.0;;;-280.0;290.85;;296.65;;289.35;;;2.7;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;840.0;8.0;;1080.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.30000000000001;17.700000000000045;;23.5;;16.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
